Open,High,Low,Close,Adj Close,Volume,symbol,timestamp
79.4375,93.09500122070312,79.30249786376953,91.19999694824219,89.06730651855469,3243375600,AAPL,2020-06-01
91.27999877929688,106.41500091552734,89.1449966430664,106.26000213623047,103.7751235961914,3020283200,AAPL,2020-07-01
108.19999694824219,131.0,107.89250183105469,129.0399932861328,126.02239990234375,4070061100,AAPL,2020-08-01
132.75999450683594,137.97999572753906,103.0999984741211,115.80999755859375,113.30571746826172,3885245100,AAPL,2020-09-01
117.63999938964844,125.38999938964844,107.72000122070312,108.86000061035156,106.50601196289062,2894666500,AAPL,2020-10-01
109.11000061035156,121.98999786376953,107.31999969482422,119.05000305175781,116.47566986083984,2123077300,AAPL,2020-11-01
121.01000213623047,138.7899932861328,120.01000213623047,132.69000244140625,130.04469299316406,2322189600,AAPL,2020-12-01
133.52000427246094,145.08999633789062,126.37999725341797,131.9600067138672,129.32923889160156,2240262000,AAPL,2021-01-01
133.75,137.8800048828125,118.38999938964844,121.26000213623047,118.84255981445312,1833855600,AAPL,2021-02-01
123.75,128.72000122070312,116.20999908447266,122.1500015258789,119.89369201660156,2650418200,AAPL,2021-03-01
123.66000366210938,137.07000732421875,122.48999786376953,131.4600067138672,129.03175354003906,1889857500,AAPL,2021-04-01
132.0399932861328,134.07000732421875,122.25,124.61000061035156,122.30825805664062,1711934900,AAPL,2021-05-01
125.08000183105469,137.41000366210938,123.12999725341797,136.9600067138672,134.6584930419922,1606590000,AAPL,2021-06-01
136.60000610351562,150.0,135.75999450683594,145.86000061035156,143.40892028808594,1919035100,AAPL,2021-07-01
146.36000061035156,153.49000549316406,144.5,151.8300018310547,149.27857971191406,1461542800,AAPL,2021-08-01
152.8300018310547,157.25999450683594,141.27000427246094,141.5,139.3306427001953,1797835100,AAPL,2021-09-01
141.89999389648438,153.1699981689453,138.27000427246094,149.8000030517578,147.50335693359375,1565079200,AAPL,2021-10-01
148.99000549316406,165.6999969482422,147.47999572753906,165.3000030517578,162.76573181152344,1691029000,AAPL,2021-11-01
167.47999572753906,182.1300048828125,157.8000030517578,177.57000732421875,175.10281372070312,2444766700,AAPL,2021-12-01
177.8300018310547,182.94000244140625,154.6999969482422,174.77999877929688,172.35157775878906,2108446000,AAPL,2022-01-01
174.00999450683594,176.64999389648438,152.0,165.1199951171875,162.82577514648438,1627516300,AAPL,2022-02-01
164.6999969482422,179.61000061035156,150.10000610351562,174.61000061035156,172.4033203125,2180800100,AAPL,2022-03-01
174.02999877929688,178.49000549316406,155.3800048828125,157.64999389648438,155.65762329101562,1687795600,AAPL,2022-04-01
156.7100067138672,166.47999572753906,132.61000061035156,148.83999633789062,146.95899963378906,2401040300,AAPL,2022-05-01
149.89999389648438,151.74000549316406,129.0399932861328,136.72000122070312,135.1905059814453,1749099800,AAPL,2022-06-01
136.0399932861328,163.6300048828125,135.66000366210938,162.50999450683594,160.6919708251953,1447125400,AAPL,2022-07-01
161.00999450683594,176.14999389648438,157.13999938964844,157.22000122070312,155.46115112304688,1510239600,AAPL,2022-08-01
156.63999938964844,164.25999450683594,138.0,138.1999969482422,136.84375,2084722800,AAPL,2022-09-01
138.2100067138672,157.5,134.3699951171875,153.33999633789062,151.83517456054688,1868139700,AAPL,2022-10-01
155.0800018310547,155.4499969482422,134.3800048828125,148.02999877929688,146.57730102539062,1724847700,AAPL,2022-11-01
148.2100067138672,150.9199981689453,125.87000274658203,129.92999267578125,128.86834716796875,1675731200,AAPL,2022-12-01
130.27999877929688,147.22999572753906,124.16999816894531,144.2899932861328,143.11099243164062,1443652500,AAPL,2023-01-01
143.97000122070312,157.3800048828125,141.32000732421875,147.41000366210938,146.20550537109375,1307198900,AAPL,2023-02-01
146.8300018310547,165.0,143.89999389648438,164.89999389648438,163.80230712890625,1520266600,AAPL,2023-03-01
164.27000427246094,169.85000610351562,159.77999877929688,169.67999267578125,168.5504913330078,969709700,AAPL,2023-04-01
169.27999877929688,179.35000610351562,164.30999755859375,177.25,176.07009887695312,1275155500,AAPL,2023-05-01
177.6999969482422,194.47999572753906,176.92999267578125,193.97000122070312,192.94532775878906,1297101100,AAPL,2023-06-01
193.77999877929688,198.22999572753906,186.60000610351562,196.4499969482422,195.41221618652344,996066400,AAPL,2023-07-01
196.24000549316406,196.72999572753906,171.9600067138672,187.8699951171875,186.87753295898438,1322439400,AAPL,2023-08-01
189.49000549316406,189.97999572753906,167.6199951171875,171.2100067138672,170.5355224609375,1337586600,AAPL,2023-09-01
171.22000122070312,182.33999633789062,165.6699981689453,170.77000427246094,170.09725952148438,1172719600,AAPL,2023-10-01
171.0,192.92999267578125,170.1199951171875,189.9499969482422,189.20169067382812,1099586100,AAPL,2023-11-01
190.3300018310547,199.6199951171875,187.4499969482422,192.52999877929688,192.02418518066406,1062774800,AAPL,2023-12-01
32.65999984741211,40.220001220703125,31.922500610351562,35.9375,35.656681060791016,1687099200,NVDA,2019-01-01
36.125,41.31999969482422,35.64500045776367,38.564998626708984,38.26364517211914,1144572800,NVDA,2019-02-01
39.067501068115234,46.25,36.20000076293945,44.88999938964844,44.58512878417969,1206854000,NVDA,2019-03-01
45.814998626708984,48.36750030517578,43.32500076293945,45.25,44.942684173583984,943778000,NVDA,2019-04-01
45.77750015258789,46.217498779296875,33.84749984741211,33.8650016784668,33.635009765625,1118075200,NVDA,2019-05-01
33.977500915527344,41.342498779296875,33.150001525878906,41.057498931884766,40.82520294189453,823334000,NVDA,2019-06-01
43.14250183105469,44.72249984741211,38.75,42.18000030517578,41.94135284423828,841598400,NVDA,2019-07-01
42.28499984741211,43.36249923706055,36.84749984741211,41.877498626708984,41.640560150146484,945032800,NVDA,2019-08-01
41.14500045776367,47.099998474121094,40.8125,43.51750183105469,43.314117431640625,634776800,NVDA,2019-09-01
43.75,52.224998474121094,42.532501220703125,50.255001068115234,50.0201301574707,769617200,NVDA,2019-10-01
49.900001525878906,55.352500915527344,49.647499084472656,54.185001373291016,53.931766510009766,732180000,NVDA,2019-11-01
54.1150016784668,60.45249938964844,50.092498779296875,58.82500076293945,58.59328079223633,654353200,NVDA,2019-12-01
59.6875,64.875,57.817501068115234,59.10749816894531,58.87466812133789,612541200,NVDA,2020-01-01
58.92499923706055,79.08000183105469,58.86249923706055,67.51750183105469,67.25154113769531,1184865200,NVDA,2020-02-01
69.2249984741211,71.22250366210938,45.16999816894531,65.9000015258789,65.6796875,1577395200,NVDA,2020-03-01
63.912498474121094,76.05000305175781,59.59749984741211,73.06999969482422,72.8257064819336,1127830400,NVDA,2020-04-01
71.0875015258789,91.81749725341797,70.20999908447266,88.75499725341797,88.45825958251953,1254887600,NVDA,2020-05-01
88.3324966430664,96.42500305175781,86.58000183105469,94.97750091552734,94.65995025634766,971946400,NVDA,2020-06-01
95.2074966430664,107.92250061035156,94.12999725341797,106.14749908447266,105.84088897705078,809445200,NVDA,2020-07-01
107.32499694824219,135.75,107.15249633789062,133.7449951171875,133.35865783691406,967254400,NVDA,2020-08-01
134.8000030517578,147.2675018310547,117.0425033569336,135.30499267578125,134.91416931152344,1585655200,NVDA,2020-09-01
137.5800018310547,143.48500061035156,123.0,125.33999633789062,125.01534271240234,802235600,NVDA,2020-10-01
126.57749938964844,146.9149932861328,123.94999694824219,134.01499938964844,133.6678466796875,759482000,NVDA,2020-11-01
134.92250061035156,137.3125,127.63249969482422,130.5500030517578,130.2118377685547,512099600,NVDA,2020-12-01
131.04249572753906,139.99249267578125,125.86000061035156,129.8975067138672,129.59933471679688,615417200,NVDA,2021-01-01
130.53250122070312,153.72500610351562,129.02749633789062,137.14500427246094,136.83018493652344,668032400,NVDA,2021-02-01
138.75,139.25,115.66500091552734,133.4824981689453,133.17611694335938,764865600,NVDA,2021-03-01
135.72250366210938,162.1425018310547,135.1125030517578,150.09500122070312,149.80213928222656,671879600,NVDA,2021-04-01
151.25,162.77499389648438,134.58999633789062,162.44500732421875,162.12803649902344,705438000,NVDA,2021-05-01
162.6999969482422,201.625,159.03250122070312,200.02499389648438,199.6347198486328,1027329200,NVDA,2021-06-01
201.25,208.75,178.65499877929688,194.99000549316406,194.65415954589844,782307700,NVDA,2021-07-01
197.0,230.42999267578125,187.6199951171875,223.85000610351562,223.4644012451172,641638600,NVDA,2021-08-01
224.85000610351562,229.86000061035156,204.6699981689453,207.16000366210938,206.8396453857422,499898600,NVDA,2021-09-01
207.5,257.0899963378906,195.5500030517578,255.6699981689453,255.27462768554688,497107800,NVDA,2021-10-01
256.489990234375,346.4700012207031,252.27000427246094,326.760009765625,326.25469970703125,1081117000,NVDA,2021-11-01
332.19000244140625,332.8900146484375,271.45001220703125,294.1099853515625,293.6551818847656,1105850500,NVDA,2021-12-01
298.1499938964844,307.1099853515625,208.8800048828125,244.86000061035156,244.5112762451172,1068216400,NVDA,2022-01-01
251.0399932861328,269.25,208.89999389648438,243.85000610351562,243.50271606445312,1064427000,NVDA,2022-02-01
242.91000366210938,289.4599914550781,206.5,272.8599853515625,272.47137451171875,1164459900,NVDA,2022-03-01
273.75,275.5799865722656,182.89999389648438,185.47000122070312,185.23741149902344,1111439000,NVDA,2022-04-01
185.41000366210938,204.0,155.6699981689453,186.72000122070312,186.48585510253906,1383302100,NVDA,2022-05-01
187.24000549316406,196.19000244140625,148.6199951171875,151.58999633789062,151.39987182617188,1055479100,NVDA,2022-06-01
148.99000549316406,182.44000244140625,140.5500030517578,181.6300048828125,181.44058227539062,1056447600,NVDA,2022-07-01
181.82000732421875,192.74000549316406,149.58999633789062,150.94000244140625,150.78256225585938,1206964800,NVDA,2022-08-01
142.08999633789062,145.47000122070312,119.45999908447266,121.38999938964844,121.2634048461914,1313057800,NVDA,2022-09-01
123.47000122070312,138.5,108.12999725341797,134.97000122070312,134.8693084716797,1254927700,NVDA,2022-10-01
138.11000061035156,169.97999572753906,129.55999755859375,169.22999572753906,169.10372924804688,1060060300,NVDA,2022-11-01
169.99000549316406,187.89999389648438,138.83999633789062,146.13999938964844,146.06832885742188,894615200,NVDA,2022-12-01
148.50999450683594,206.27999877929688,140.33999633789062,195.3699951171875,195.27418518066406,945496000,NVDA,2023-01-01
196.91000366210938,238.8800048828125,196.11000061035156,232.16000366210938,232.04615783691406,1039347900,NVDA,2023-02-01
231.9199981689453,278.3399963378906,222.97000122070312,277.7699890136719,277.6337890625,1126373100,NVDA,2023-03-01
275.0899963378906,281.1000061035156,262.20001220703125,277.489990234375,277.4010314941406,743592100,NVDA,2023-04-01
278.3999938964844,419.3800048828125,272.3999938964844,378.3399963378906,378.21868896484375,1169636000,NVDA,2023-05-01
384.8900146484375,439.8999938964844,373.55999755859375,423.0199890136719,422.88433837890625,1052209200,NVDA,2023-06-01
425.1700134277344,480.8800048828125,413.4599914550781,467.2900085449219,467.18853759765625,870489500,NVDA,2023-07-01
464.6000061035156,502.6600036621094,403.1099853515625,493.54998779296875,493.4427795410156,1363143600,NVDA,2023-08-01
497.6199951171875,498.0,409.79998779296875,434.989990234375,434.8955078125,857510100,NVDA,2023-09-01
440.29998779296875,476.0899963378906,392.29998779296875,407.79998779296875,407.7449951171875,1013917700,NVDA,2023-10-01
408.8399963378906,505.4800109863281,408.69000244140625,467.70001220703125,467.636962890625,914386300,NVDA,2023-11-01
465.25,504.3299865722656,450.1000061035156,495.2200012207031,495.1532287597656,740951700,NVDA,2023-12-01
50.82849884033203,55.86650085449219,50.70349884033203,55.81850051879883,55.81850051879883,614280000,GOOG,2019-01-01
55.619998931884766,57.349998474121094,54.29999923706055,55.99599838256836,55.99599838256836,578654000,GOOG,2019-02-01
56.244998931884766,61.589500427246094,56.165000915527344,58.66550064086914,58.66550064086914,632186000,GOOG,2019-03-01
59.20500183105469,64.4635009765625,58.75,59.42399978637695,59.42399978637695,557104000,GOOG,2019-04-01
59.40250015258789,59.54249954223633,55.00899887084961,55.18149948120117,55.18149948120117,666348000,GOOG,2019-05-01
53.275001525878906,56.205501556396484,51.25,54.045501708984375,54.045501708984375,681936000,GOOG,2019-06-01
54.900001525878906,63.27750015258789,54.685150146484375,60.83399963378906,60.83399963378906,658972000,GOOG,2019-07-01
60.701499938964844,61.705501556396484,57.00699996948242,59.404998779296875,59.404998779296875,577648000,GOOG,2019-08-01
58.85150146484375,62.415000915527344,58.15999984741211,60.95000076293945,60.95000076293945,537988000,GOOG,2019-09-01
60.95000076293945,64.96549987792969,58.121498107910156,63.00550079345703,63.00550079345703,575166000,GOOG,2019-10-01
63.25,66.77645111083984,63.025001525878906,65.24800109863281,65.24800109863281,498474000,GOOG,2019-11-01
65.05000305175781,68.25,63.95000076293945,66.85099792480469,66.85099792480469,547142000,GOOG,2019-12-01
67.07749938964844,75.16069793701172,67.07749938964844,71.71150207519531,71.71150207519531,673832000,GOOG,2020-01-01
73.0999984741211,76.60530090332031,63.54999923706055,66.96649932861328,66.96649932861328,741612000,GOOG,2020-02-01
67.58049774169922,70.50749969482422,50.67679977416992,58.140499114990234,58.140499114990234,1427842000,GOOG,2020-03-01
56.099998474121094,67.99949645996094,53.990501403808594,67.43299865722656,67.43299865722656,926702000,GOOG,2020-04-01
66.42500305175781,72.05000305175781,64.94999694824219,71.44599914550781,71.44599914550781,637326000,GOOG,2020-05-01
70.91950225830078,73.79705047607422,67.35050201416016,70.68049621582031,70.68049621582031,776568000,GOOG,2020-06-01
70.55500030517578,79.34950256347656,70.49099731445312,74.14800262451172,74.14800262451172,704940000,GOOG,2020-07-01
74.33200073242188,82.96099853515625,72.93250274658203,81.70899963378906,81.70899963378906,756618000,GOOG,2020-08-01
81.83149719238281,86.65899658203125,70.32749938964844,73.4800033569336,73.4800033569336,811352000,GOOG,2020-09-01
74.2135009765625,84.3499984741211,71.80000305175781,81.05049896240234,81.05049896240234,785084000,GOOG,2020-10-01
81.40799713134766,90.90299987792969,80.80149841308594,88.03700256347656,88.03700256347656,700708000,GOOG,2020-11-01
88.71849822998047,92.36000061035156,84.94999694824219,87.59400177001953,87.59400177001953,629318000,GOOG,2020-12-01
87.87699890136719,96.74299621582031,84.94999694824219,91.78700256347656,91.78700256347656,661654000,GOOG,2021-01-01
92.67849731445312,107.63400268554688,92.54650115966797,101.84300231933594,101.84300231933594,588580000,GOOG,2021-02-01
102.82599639892578,106.44049835205078,100.5,103.43150329589844,103.43150329589844,695884000,GOOG,2021-03-01
104.89749908447266,122.618896484375,104.84449768066406,120.50599670410156,120.50599670410156,614494000,GOOG,2021-04-01
120.13600158691406,122.14720153808594,111.50250244140625,120.5780029296875,120.5780029296875,509114000,GOOG,2021-05-01
121.0999984741211,127.7959976196289,119.1415023803711,125.31600189208984,125.31600189208984,548656000,GOOG,2021-06-01
124.84974670410156,140.01100158691406,124.84974670410156,135.2209930419922,135.2209930419922,456776000,GOOG,2021-07-01
135.4844970703125,146.489501953125,134.18350219726562,145.46200561523438,145.46200561523438,372312000,GOOG,2021-08-01
145.64999389648438,146.82049560546875,133.0,133.2655029296875,133.2655029296875,505198000,GOOG,2021-09-01
133.55450439453125,149.1179962158203,131.16650390625,148.27049255371094,148.27049255371094,496572000,GOOG,2021-10-01
148.1649932861328,151.85000610351562,142.0659942626953,142.45199584960938,142.45199584960938,443172000,GOOG,2021-11-01
144.21249389648438,149.60499572753906,140.25,144.67950439453125,144.67950439453125,479260000,GOOG,2021-12-01
144.47549438476562,146.61000061035156,124.64195251464844,135.69850158691406,135.69850158691406,615510000,GOOG,2022-01-01
137.8350067138672,152.10000610351562,124.7645034790039,134.89100646972656,134.89100646972656,732650000,GOOG,2022-02-01
134.47999572753906,144.16250610351562,125.86074829101562,139.64950561523438,139.64950561523438,637420000,GOOG,2022-03-01
140.00999450683594,144.0437469482422,113.12425231933594,114.96649932861328,114.96649932861328,564940000,GOOG,2022-04-01
113.90650177001953,123.14299774169922,102.20800018310547,114.03900146484375,114.03900146484375,717486000,GOOG,2022-05-01
114.93150329589844,119.39849853515625,105.62854766845703,109.37249755859375,109.37249755859375,627132000,GOOG,2022-06-01
108.33699798583984,120.43499755859375,104.76000213623047,116.63999938964844,116.63999938964844,638766600,GOOG,2022-07-01
115.52999877929688,123.26000213623047,108.80000305175781,109.1500015258789,109.1500015258789,430961500,GOOG,2022-08-01
109.19999694824219,112.63999938964844,96.02999877929688,96.1500015258789,96.1500015258789,532993100,GOOG,2022-09-01
97.22000122070312,105.0999984741211,91.9000015258789,94.66000366210938,94.66000366210938,584537500,GOOG,2022-10-01
95.58999633789062,101.44999694824219,83.44999694824219,101.44999694824219,101.44999694824219,603449000,GOOG,2022-11-01
101.4000015258789,102.58999633789062,86.37000274658203,88.7300033569336,88.7300033569336,498585400,GOOG,2022-12-01
89.83000183105469,101.58000183105469,85.56999969482422,99.87000274658203,99.87000274658203,526178100,GOOG,2023-01-01
99.73999786376953,108.81999969482422,88.86000061035156,90.30000305175781,90.30000305175781,754400500,GOOG,2023-02-01
90.16000366210938,107.51000213623047,89.7699966430664,104.0,104.0,725477100,GOOG,2023-03-01
102.66999816894531,109.62999725341797,102.37999725341797,108.22000122070312,108.22000122070312,461670700,GOOG,2023-04-01
107.72000122070312,127.05000305175781,104.5,123.37000274658203,123.37000274658203,620317400,GOOG,2023-05-01
123.5,129.5500030517578,116.91000366210938,120.97000122070312,120.97000122070312,521386300,GOOG,2023-06-01
120.31999969482422,134.07000732421875,115.83000183105469,133.11000061035156,133.11000061035156,525456900,GOOG,2023-07-01
130.85499572753906,138.39999389648438,127.0,137.35000610351562,137.35000610351562,463482000,GOOG,2023-08-01
138.42999267578125,139.92999267578125,128.19000244140625,131.85000610351562,131.85000610351562,389593900,GOOG,2023-09-01
132.15499877929688,142.3800048828125,121.45999908447266,125.30000305175781,125.30000305175781,514877100,GOOG,2023-10-01
125.33999633789062,141.10000610351562,124.92500305175781,133.9199981689453,133.9199981689453,405635900,GOOG,2023-11-01
133.32000732421875,143.94500732421875,129.39999389648438,140.92999267578125,140.92999267578125,482059400,GOOG,2023-12-01
73.26000213623047,86.82050323486328,73.04650115966797,85.9365005493164,85.9365005493164,2680034000,AMZN,2019-01-01
81.94400024414062,83.65299987792969,78.33799743652344,81.99150085449219,81.99150085449219,1618738000,AMZN,2019-02-01
82.75650024414062,91.1875,79.32849884033203,89.0374984741211,89.0374984741211,2016644000,AMZN,2019-03-01
90.00550079345703,97.81700134277344,89.9365005493164,96.32599639892578,96.32599639892578,1624784000,AMZN,2019-04-01
96.65450286865234,98.22000122070312,88.63500213623047,88.75350189208984,88.75350189208984,1964288000,AMZN,2019-05-01
88.00050354003906,96.76000213623047,83.5999984741211,94.68150329589844,94.68150329589844,1494930000,AMZN,2019-06-01
96.14900207519531,101.79000091552734,92.47200012207031,93.33899688720703,93.33899688720703,1462976000,AMZN,2019-07-01
93.58599853515625,94.89600372314453,87.17549896240234,88.81449890136719,88.81449890136719,1595424000,AMZN,2019-08-01
88.5,92.68299865722656,85.46099853515625,86.79550170898438,86.79550170898438,1223458000,AMZN,2019-09-01
87.30000305175781,89.94249725341797,84.25299835205078,88.83300018310547,88.83300018310547,1407210000,AMZN,2019-10-01
89.40049743652344,91.2344970703125,86.135498046875,90.04000091552734,90.04000091552734,1041524000,AMZN,2019-11-01
90.22000122070312,95.06999969482422,86.75,92.39199829101562,92.39199829101562,1362992000,AMZN,2019-12-01
93.75,102.78600311279297,90.76699829101562,100.43599700927734,100.43599700927734,1693966000,AMZN,2020-01-01
